Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2023-08-09,61.99,93.14,86.67,36.32,16.19,16.54,-37.72,-66.74,-0.69,1.68,-1.18,-0.23,-2.15,-1.35,-4.43,-0.781
2023-08-10,61.71,93.17,86.77,36.3,16.93,16.55,-38.0,-66.74,-0.45,1.33,-1.22,-0.21,-1.46,-1.23,-2.31,-0.808
2023-08-11,61.65,93.07,86.18,36.3,17.06,16.47,-38.07,-66.74,-0.11,1.23,-1.71,-0.31,-1.59,-1.9,-2.76,-1.176
2023-08-12,61.69,93.07,86.18,36.28,16.96,16.41,-38.03,-66.74,0.06,0.81,-1.2,-1.2,-1.59,-2.5,-2.76,-0.8
2023-08-13,61.41,93.07,86.18,36.27,4.75,15.96,-38.31,-66.74,-0.45,-1.62,-2.66,-0.79,-1.59,-1.72,-2.76,-1.953
2023-08-14,61.67,93.6,87.09,36.25,5.89,12.08,-38.04,-66.74,0.43,-0.52,0.79,0.49,-1.43,0.48,-1.92,0.842
2023-08-15,61.17,92.52,86.09,36.26,7.55,12.42,-38.54,-66.74,-0.81,-0.88,-0.2,-0.69,-2.84,-0.78,-3.63,-0.13
2023-08-16,60.19,91.82,85.11,36.27,12.54,13.48,-39.53,-66.74,-1.61,-2.37,-2.23,-1.34,-3.56,-1.25,-4.62,-1.939
2023-08-17,55.92,91.11,84.11,36.95,47.5,27.75,-43.82,-66.74,-7.1,-9.35,-8.72,-2.1,-3.68,-2.4,-5.22,-3.799
2023-08-18,54.63,91.1,83.94,37.02,45.71,28.33,-45.12,-66.74,-2.31,-11.04,-11.15,-2.11,-4.64,-2.59,-7.17,-4.855
2023-08-19,54.72,91.1,83.94,37.02,44.8,28.35,-45.02,-66.74,0.18,-11.26,-11.11,-2.67,-4.64,-3.61,-7.17,-4.83
2023-08-20,54.92,91.1,83.94,37.02,47.95,28.51,-44.82,-66.74,0.36,-10.22,-10.54,-1.54,-4.64,-2.5,-7.17,-4.536
2023-08-21,54.78,91.73,85.25,37.02,49.76,28.49,-44.96,-66.74,-0.25,-8.98,-10.63,-0.1,-4.12,0.17,-5.91,-4.578
2023-08-22,54.59,91.47,85.3,36.89,16.91,27.52,-45.16,-66.74,-0.35,-2.37,-12.28,0.39,-4.13,1.42,-5.45,-5.558
2023-08-23,55.43,92.48,86.66,36.92,11.98,28.14,-44.31,-66.74,1.54,1.47,-9.33,1.52,-1.71,3.24,-1.81,-4.028
2023-08-24,54.86,91.24,85.04,36.83,15.27,28.14,-44.88,-66.74,-1.02,0.25,-10.34,0.15,-2.79,1.3,-3.55,-4.503
2023-08-25,54.62,91.85,85.84,36.58,15.32,28.13,-45.12,-66.74,-0.44,-0.54,-10.41,0.82,-1.61,2.26,-2.29,-4.538
2023-08-26,54.54,91.85,85.84,36.58,15.27,28.13,-45.21,-66.74,-0.15,-0.44,-10.45,0.14,-1.61,0.69,-2.29,-4.556
2023-08-27,54.71,91.85,85.84,36.58,15.27,28.22,-45.03,-66.74,0.31,0.22,-10.17,0.41,-1.61,0.63,-2.29,-4.408
2023-08-28,54.75,92.43,86.56,36.52,8.14,28.07,-45.0,-66.74,0.06,-1.23,-10.54,-0.06,-1.88,-0.12,-2.07,-4.608
2023-08-29,58.14,93.77,88.07,36.91,44.68,35.6,-41.58,-66.74,6.21,5.98,-6.85,2.77,-0.04,3.56,0.43,-2.216
2023-08-30,57.24,94.13,88.55,36.95,47.84,35.84,-42.49,-66.74,-1.55,4.8,-7.66,2.48,1.06,3.15,2.17,-2.491
2023-08-31,54.38,93.98,88.64,37.32,64.54,39.3,-45.37,-66.74,-5.0,-0.3,-11.89,2.31,0.87,3.27,2.16,-3.664
2023-09-01,54.1,94.15,88.62,37.32,64.55,39.26,-45.64,-66.74,-0.5,-1.11,-12.24,2.5,1.16,3.25,2.84,-3.788
2023-09-02,54.25,94.15,88.62,37.32,64.61,39.31,-45.5,-66.74,0.26,-0.91,-12.06,1.86,1.16,2.38,2.84,-3.722
2023-09-03,54.46,94.15,88.62,37.32,35.24,39.45,-45.29,-66.74,0.39,-6.34,-11.31,0.4,1.16,0.63,2.84,-3.452
2023-09-04,54.13,94.15,88.62,37.33,35.42,39.29,-45.62,-66.74,-0.61,-5.44,-12.23,0.02,0.58,0.09,1.77,-3.782
2023-09-05,54.06,93.75,88.56,37.3,7.05,39.32,-45.69,-66.74,-0.13,-0.58,-11.62,-0.24,1.33,-0.1,2.86,-3.571
2023-09-06,54.0,93.1,87.62,37.29,6.19,39.16,-45.74,-66.74,-0.1,-0.18,-10.27,-1.11,1.39,-1.14,2.95,-3.125
2023-09-07,55.03,92.8,86.84,37.32,15.27,31.7,-44.72,-66.74,1.89,1.44,-1.59,-1.43,1.85,-2.02,3.24,-0.457
2023-09-08,54.32,92.93,86.92,37.35,18.76,30.97,-45.42,-66.74,-1.27,-0.25,-0.55,-1.29,2.01,-1.93,3.54,-0.068
2023-09-09,54.3,92.93,86.92,37.35,18.11,30.97,-45.44,-66.74,-0.04,0.32,-0.77,-1.29,2.01,-1.93,3.54,-0.153
2023-09-10,54.17,92.93,86.92,37.35,18.21,30.94,-45.58,-66.74,-0.25,0.2,-1.36,-0.87,2.01,-1.85,3.54,-0.387
2023-09-11,52.77,93.56,87.91,37.45,26.28,32.18,-46.99,-66.74,-2.59,-2.29,-3.68,0.49,1.99,0.33,3.11,-1.245
2023-09-12,54.17,93.02,86.99,37.53,30.81,33.61,-45.57,-66.74,2.67,-1.55,-0.76,0.24,1.69,0.18,1.98,-0.114
2023-09-13,55.0,93.14,87.25,37.55,31.62,33.61,-44.74,-66.74,1.53,1.25,-0.77,0.22,0.71,0.38,0.67,-0.117
2023-09-14,55.65,93.92,87.96,37.56,32.08,33.65,-44.09,-66.74,1.19,2.49,1.44,1.07,2.94,1.2,3.43,0.67
2023-09-15,55.8,92.78,86.58,37.55,31.53,33.6,-43.94,-66.74,0.26,3.01,2.15,-0.16,1.01,-0.39,0.87,0.92
2023-09-16,55.71,92.78,86.58,37.55,17.6,33.6,-44.03,-66.74,-0.15,5.59,2.15,-0.83,1.01,-1.51,0.87,0.92
2023-09-17,55.64,92.78,86.58,37.55,12.3,33.6,-44.1,-66.74,-0.13,2.71,1.7,-0.26,1.01,-0.47,0.87,0.762
2023-09-18,56.1,92.85,86.59,37.55,9.42,33.69,-43.63,-66.74,0.83,2.01,2.48,-0.31,0.46,-0.75,0.04,1.033
2023-09-19,57.06,92.65,86.39,37.56,12.41,26.26,-42.67,-66.74,1.71,2.53,-1.86,-1.36,-1.19,-1.78,-1.9,-0.732
2023-09-20,56.9,91.78,85.07,37.48,13.64,25.73,-42.84,-66.74,-0.29,1.97,-0.61,-1.08,-2.5,-1.74,-3.92,-0.159
2023-09-21,55.71,90.27,83.52,37.2,22.49,19.92,-44.03,-66.74,-2.08,-0.0,2.45,-2.7,-3.94,-3.53,-5.78,1.555
2023-09-22,55.74,90.07,83.45,36.81,22.46,19.8,-44.0,-66.74,0.04,0.17,3.02,-2.93,-4.33,-3.62,-5.84,1.898
2023-09-23,55.74,90.07,83.45,36.44,21.38,19.8,-44.0,-66.74,-0.0,-0.65,2.75,-3.0,-4.33,-3.64,-5.84,1.738
2023-09-24,55.06,90.07,83.45,36.46,14.59,20.31,-44.68,-66.74,-1.21,-3.51,1.11,-2.79,-4.33,-3.41,-5.84,0.747
2023-09-25,55.15,90.43,83.82,36.44,15.71,20.17,-44.59,-66.74,0.16,-3.07,1.88,-1.47,-3.95,-1.47,-5.42,1.206
2023-09-26,54.98,89.1,82.51,36.44,8.86,20.2,-44.77,-66.74,-0.31,-1.32,1.7,-1.3,-4.97,-1.21,-6.83,1.096
2023-09-27,55.26,89.12,82.69,36.37,10.4,20.24,-44.48,-66.74,0.52,-0.85,2.33,-1.05,-4.28,-0.9,-5.62,1.461
2023-09-28,56.66,89.64,83.38,36.4,22.07,21.07,-43.07,-66.74,2.54,1.66,2.98,-0.47,-3.4,-0.08,-3.98,1.773
2023-09-29,56.43,89.4,83.49,35.64,19.03,20.54,-43.3,-66.74,-0.41,2.49,3.88,-0.74,-3.8,0.06,-3.94,2.326
2023-09-30,56.55,89.4,83.49,35.63,18.97,20.52,-43.18,-66.74,0.21,2.55,4.14,-1.14,-3.8,-0.39,-3.94,2.473
2023-10-01,58.68,89.4,83.49,35.82,27.87,23.85,-41.04,-66.74,3.77,6.74,8.33,0.34,-3.8,1.19,-3.94,4.145
2023-10-02,57.73,89.41,84.05,35.85,34.99,22.52,-42.0,-66.74,-1.62,4.47,9.41,0.32,-4.44,1.64,-4.38,4.909
2023-10-03,57.52,88.18,82.48,35.83,32.39,21.15,-42.21,-66.74,-0.37,1.51,6.18,-1.63,-5.21,-1.07,-5.18,3.507
2023-10-04,58.3,88.89,83.6,35.79,32.31,21.03,-41.43,-66.74,1.35,3.3,5.99,-0.57,-4.56,0.13,-4.18,3.424
2023-10-05,57.49,88.78,83.5,35.82,35.54,21.51,-42.24,-66.74,-1.38,1.66,3.3,-0.7,-5.48,0.0,-5.07,1.915
2023-10-06,58.6,89.82,84.83,35.87,25.37,22.37,-41.12,-66.74,1.94,-0.13,5.03,0.48,-3.19,1.6,-2.02,2.74
2023-10-07,58.65,89.82,84.83,35.87,21.12,22.34,-41.08,-66.74,0.08,1.59,5.27,0.47,-3.19,0.93,-2.02,2.869
2023-10-08,58.58,89.82,84.83,35.73,20.68,22.34,-41.15,-66.74,-0.12,1.84,5.28,1.87,-3.19,2.85,-2.02,2.873
2023-10-09,57.84,90.39,85.17,35.53,21.21,22.82,-41.89,-66.74,-1.26,-0.78,3.1,1.69,-2.65,1.88,-1.65,1.714
2023-10-10,57.44,90.86,85.66,35.52,19.18,22.28,-42.29,-66.74,-0.7,-0.09,0.66,2.35,-1.93,2.59,-0.84,0.46
2023-10-11,56.35,91.25,86.27,35.49,12.9,23.24,-43.38,-66.74,-1.89,-3.84,-0.95,1.59,-0.57,1.7,1.41,-0.385
2023-10-12,56.11,90.68,85.73,35.47,11.15,22.09,-43.63,-66.74,-0.43,-4.33,0.71,0.95,0.45,1.06,2.65,0.49
2023-10-13,56.33,90.23,84.68,35.47,13.67,22.12,-43.41,-66.74,0.39,-3.84,1.06,0.45,0.18,-0.18,1.48,0.679
2023-10-14,56.33,90.23,84.68,35.47,13.79,22.12,-43.41,-66.74,-0.0,-2.62,1.06,-0.18,0.18,-0.57,1.48,0.678
2023-10-15,56.95,90.23,84.68,35.44,17.77,21.9,-42.78,-66.74,1.11,-0.84,3.44,-0.7,0.18,-1.15,1.48,1.957
2023-10-16,59.81,91.18,85.7,35.77,34.84,27.58,-39.92,-66.74,5.01,6.13,8.45,-0.08,0.83,-0.67,2.24,3.664
2023-10-17,59.59,91.17,85.48,35.71,34.63,27.59,-40.13,-66.74,-0.36,6.2,8.39,0.54,2.33,-0.3,3.6,3.638
2023-10-18,59.4,89.95,84.09,35.68,36.03,27.7,-40.32,-66.74,-0.31,5.46,7.5,-0.3,0.94,-0.69,1.69,3.267
2023-10-19,60.23,89.19,83.28,35.35,34.7,26.83,-39.49,-66.74,1.38,6.92,6.28,-1.15,-0.5,-1.65,-0.11,2.856
2023-10-20,62.25,88.07,82.01,35.48,37.22,28.67,-37.46,-66.74,3.35,9.29,10.3,-2.39,-1.49,-3.16,-1.78,4.246
2023-10-21,62.74,88.07,82.01,35.48,24.2,28.67,-36.97,-66.74,0.79,4.91,10.94,-3.42,-1.49,-4.31,-1.78,4.491
2023-10-22,62.9,88.07,82.01,35.47,22.38,26.11,-36.81,-66.74,0.25,5.55,7.18,-3.41,-1.49,-4.06,-1.78,3.315
2023-10-23,69.38,87.92,82.22,36.9,65.62,42.42,-30.29,-66.74,10.31,16.8,20.18,-2.26,-1.66,-2.22,-2.17,5.415
2023-10-24,71.09,88.56,82.99,36.93,64.15,42.48,-28.58,-66.74,2.46,18.04,23.59,-0.71,0.43,-0.35,0.62,6.207
2023-10-25,72.35,87.29,80.98,35.79,65.25,42.54,-27.31,-66.74,1.77,16.24,24.11,-0.89,-1.81,-1.25,-3.13,6.318
2023-10-26,71.63,86.25,79.55,35.69,70.33,42.29,-28.04,-66.74,-1.0,14.17,24.59,-2.06,-2.84,-2.99,-4.72,6.463
2023-10-27,71.11,85.84,79.85,35.49,72.82,42.62,-28.56,-66.74,-0.72,13.06,21.34,-2.53,-4.44,-2.62,-5.87,5.665
2023-10-28,71.49,85.84,79.85,35.49,24.04,42.53,-28.18,-66.74,0.53,3.03,21.88,-2.36,-4.44,-2.88,-5.87,5.804
2023-10-29,72.43,85.84,79.85,35.48,19.4,42.35,-27.23,-66.74,1.32,1.88,23.64,-3.07,-4.44,-3.78,-5.87,6.235
2023-10-30,72.35,86.87,80.78,35.43,14.97,41.74,-27.31,-66.74,-0.1,-0.0,25.08,-0.48,-3.89,-0.25,-5.15,6.658
2023-10-31,72.7,87.43,81.17,35.39,12.11,41.3,-26.96,-66.74,0.48,1.5,26.57,1.37,-3.77,2.03,-5.25,7.071
2023-11-01,74.31,88.35,82.5,35.43,14.28,39.91,-25.34,-66.74,2.22,4.5,31.87,2.93,-3.18,3.31,-4.38,8.554
2023-11-02,73.27,90.02,83.97,35.45,21.93,40.6,-26.39,-66.74,-1.41,2.49,30.58,4.87,-0.73,5.15,-2.06,8.121
2023-11-03,72.83,90.86,85.13,35.3,21.63,41.02,-26.83,-66.74,-0.59,0.56,29.3,5.85,0.71,6.61,0.53,7.75
2023-11-04,73.57,90.86,85.13,35.31,22.33,40.77,-26.09,-66.74,1.01,1.68,30.6,4.6,0.71,5.39,0.53,8.093
2023-11-05,73.5,90.86,85.13,35.28,22.48,41.06,-26.16,-66.74,-0.09,1.1,29.05,3.92,0.71,4.88,0.53,7.685
2023-11-06,73.47,91.02,85.38,35.28,13.99,38.91,-26.18,-66.74,-0.03,-1.13,22.85,3.02,-0.17,3.5,-0.36,6.556
2023-11-07,74.33,91.28,86.15,35.25,12.03,38.59,-25.33,-66.74,1.16,1.45,24.73,1.4,0.12,2.6,0.78,7.084
2023-11-08,74.77,91.37,86.22,35.19,9.17,38.3,-24.88,-66.74,0.6,2.66,25.86,0.56,1.58,1.28,2.52,7.42
2023-11-09,76.95,90.63,85.4,35.29,19.54,38.79,-22.7,-66.74,2.91,4.59,27.76,-0.25,1.62,0.32,2.54,7.799
2023-11-10,78.25,92.05,87.15,34.97,17.81,38.05,-21.39,-66.74,1.69,6.46,25.71,1.31,4.52,2.37,6.27,7.427
2023-11-11,77.88,92.05,87.15,34.97,19.96,38.44,-21.76,-66.74,-0.47,6.0,24.13,1.13,4.52,2.07,6.27,6.958
2023-11-12,77.7,92.05,87.15,34.98,22.32,38.6,-21.93,-66.74,-0.22,4.55,23.54,0.84,4.52,1.16,6.27,6.78
2023-11-13,76.55,91.97,86.96,35.02,28.24,20.09,-23.1,-66.74,-1.49,2.38,10.32,0.66,4.61,0.86,5.76,5.977
2023-11-14,74.52,93.73,89.02,35.11,25.56,21.47,-25.13,-66.74,-2.64,-3.15,4.83,3.41,5.84,4.24,7.26,2.739
2023-11-15,79.44,93.88,89.08,35.6,57.41,30.44,-20.19,-66.74,6.59,1.52,9.79,1.98,7.55,2.22,10.0,3.832
2023-11-16,75.82,93.99,89.14,35.33,67.54,34.78,-23.83,-66.74,-4.56,-2.65,5.85,2.11,8.97,2.29,12.05,2.128
2023-11-17,76.74,94.11,89.22,35.33,68.63,34.71,-22.9,-66.74,1.22,-1.24,7.92,2.24,9.63,2.37,11.73,2.804
2023-11-18,76.72,94.11,89.22,35.28,67.65,34.74,-22.92,-66.74,-0.03,0.23,7.32,2.32,9.63,2.6,11.73,2.609
2023-11-19,78.4,94.11,89.22,34.59,63.81,35.17,-21.23,-66.74,2.19,5.2,8.25,0.41,9.63,0.22,11.73,2.875
2023-11-20,78.59,94.81,90.22,33.4,41.19,35.13,-21.04,-66.74,0.24,-1.07,8.62,0.99,9.13,1.28,11.69,2.996
2023-11-21,75.1,94.61,89.69,33.66,40.4,38.94,-24.55,-66.74,-4.44,-0.94,3.31,0.66,8.21,0.61,10.5,1.188
2023-11-22,78.5,95.0,90.1,33.9,52.49,41.21,-21.14,-66.74,4.52,2.28,5.63,0.94,7.52,0.99,9.22,1.792
2023-11-23,78.2,95.0,90.1,33.8,52.77,40.82,-21.44,-66.74,-0.38,1.92,6.73,0.94,5.53,0.99,7.31,2.111
2023-11-24,79.1,95.05,90.01,32.51,51.08,40.77,-20.53,-66.74,1.15,0.89,8.6,1.0,4.61,0.89,5.73,2.627
2023-11-25,79.26,95.05,90.01,32.45,51.08,40.72,-20.37,-66.74,0.2,0.85,7.74,0.26,4.61,-0.24,5.73,2.393
2023-11-26,78.59,95.05,90.01,32.24,33.97,40.91,-21.04,-66.74,-0.84,4.65,6.93,0.47,4.61,0.36,5.73,2.163
2023-11-27,78.12,94.87,89.95,32.23,12.66,41.03,-21.51,-66.74,-0.6,-0.48,6.33,-0.14,4.22,-0.17,5.34,1.991
2023-11-28,79.33,94.96,90.2,32.23,16.67,41.15,-20.3,-66.74,1.55,1.45,6.74,-0.04,4.03,0.11,4.71,2.099
2023-11-29,79.39,94.87,90.06,32.07,14.81,41.15,-20.24,-66.74,0.07,0.37,6.18,-0.19,3.83,0.05,4.45,1.946
2023-11-30,79.08,95.23,89.85,31.87,15.08,40.1,-20.55,-66.74,-0.38,-0.22,2.78,0.19,5.07,-0.17,5.21,1.01
2023-12-01,81.13,95.79,90.35,31.81,21.78,40.65,-18.49,-66.74,2.59,3.23,3.68,0.77,4.06,0.38,3.67,1.261
2023-12-02,82.78,95.79,90.35,31.87,20.28,41.05,-16.83,-66.74,2.04,5.96,6.3,0.97,4.06,0.45,3.67,1.982
2023-12-03,83.84,95.79,90.35,31.84,20.05,41.12,-15.77,-66.74,1.27,5.68,7.89,0.87,4.06,0.16,3.67,2.415
2023-12-04,88.03,95.27,89.6,32.05,31.3,43.47,-11.56,-66.74,5.01,10.89,15.01,0.42,3.59,-0.51,3.03,4.078
2023-12-05,92.44,95.22,89.88,32.4,27.46,44.11,-7.13,-66.74,5.0,16.89,24.04,-0.01,1.59,0.03,0.96,6.098
2023-12-06,91.74,94.85,89.35,32.2,39.6,39.64,-7.84,-66.74,-0.76,13.07,15.49,-0.99,1.03,-1.11,0.3,4.562
2023-12-07,90.79,95.6,90.57,32.2,47.21,35.38,-8.79,-66.74,-1.04,9.67,19.74,-0.2,1.72,0.24,1.6,6.304
2023-12-08,92.62,95.99,90.98,32.22,46.88,35.59,-6.95,-66.74,2.02,10.48,20.68,0.21,2.0,0.69,1.97,6.536
2023-12-09,91.69,95.99,90.98,32.24,42.14,36.07,-7.88,-66.74,-1.0,4.16,19.52,0.76,2.0,1.54,1.97,6.127
2023-12-10,91.81,95.99,90.98,32.22,20.47,35.83,-7.77,-66.74,0.12,-0.68,17.1,0.81,2.0,1.22,1.97,5.476
2023-12-11,86.49,96.37,91.16,32.73,45.77,42.45,-13.11,-66.74,-5.79,-5.72,10.05,1.61,1.65,2.02,1.04,2.916
2023-12-12,86.92,96.81,91.79,32.71,47.26,38.49,-12.67,-66.74,0.5,-4.26,15.74,1.27,2.32,1.35,2.35,4.755
2023-12-13,89.94,98.13,93.06,32.88,53.5,37.35,-9.64,-66.74,3.48,-2.89,14.58,2.23,3.3,2.29,3.28,4.566
2023-12-14,90.22,98.39,93.23,32.87,53.6,37.18,-9.36,-66.74,0.31,-1.61,15.38,2.5,3.58,2.48,3.47,4.81
2023-12-15,87.93,98.39,93.56,32.98,55.65,38.79,-11.66,-66.74,-2.54,-4.23,11.16,2.49,3.51,2.85,3.95,3.466
2023-12-16,88.58,98.39,93.56,32.99,33.87,38.78,-11.01,-66.74,0.74,2.42,11.76,2.09,3.51,2.64,3.95,3.633
2023-12-17,86.74,98.39,93.56,33.04,38.46,39.57,-12.85,-66.74,-2.07,-0.21,10.37,1.63,3.51,1.93,3.95,3.187
2023-12-18,89.38,98.83,94.14,32.86,36.04,40.3,-10.2,-66.74,3.04,-0.62,14.41,0.71,4.18,1.16,4.66,4.215
2023-12-19,88.64,99.41,94.76,32.83,36.12,40.49,-10.95,-66.74,-0.83,-1.75,11.73,1.03,4.69,1.64,5.05,3.49
2023-12-20,91.54,97.95,93.34,32.97,37.25,41.5,-8.03,-66.74,3.27,4.11,15.3,-0.44,3.25,-0.24,3.64,4.329
2023-12-21,91.99,98.96,94.51,32.96,37.33,41.32,-7.58,-66.74,0.5,3.86,16.32,0.58,3.92,1.01,5.19,4.604
2023-12-22,92.26,99.13,94.7,32.96,28.72,40.8,-7.31,-66.74,0.29,6.37,13.72,0.75,3.48,1.21,4.81,3.988
2023-12-23,91.72,99.13,94.7,32.96,25.9,40.68,-7.85,-66.74,-0.59,2.62,10.8,0.3,3.48,0.59,4.81,3.226
2023-12-24,90.21,99.13,94.7,33.01,29.1,41.26,-9.37,-66.74,-1.65,1.76,7.6,-0.29,3.48,-0.07,4.81,2.33
2023-12-25,91.46,99.13,94.7,32.9,18.34,37.92,-8.12,-66.74,1.39,-0.09,3.89,1.2,4.05,1.46,5.69,1.39
2023-12-26,89.17,99.55,95.21,32.86,24.45,34.75,-10.42,-66.74,-2.51,-3.07,-3.54,0.59,4.54,0.74,5.94,-1.077
2023-12-27,91.1,99.69,95.37,32.48,31.46,35.57,-8.48,-66.74,2.17,-1.26,-0.69,0.57,5.1,0.71,6.73,-0.064
2023-12-28,89.39,99.72,95.34,32.47,33.62,35.99,-10.19,-66.74,-1.88,-2.54,-1.54,0.6,4.31,0.68,5.27,-0.343
2023-12-29,88.28,99.44,94.81,32.3,32.84,35.4,-11.31,-66.74,-1.24,-2.13,-4.68,0.32,3.59,0.12,4.22,-1.453
2023-12-30,88.4,99.44,94.81,32.25,29.55,35.29,-11.18,-66.74,0.14,-3.34,-3.59,0.32,3.59,0.12,4.22,-1.072
2023-12-31,88.63,99.44,94.81,32.24,24.83,35.31,-10.96,-66.74,0.26,-0.6,-3.46,-0.1,3.59,-0.42,4.22,-1.026
2024-01-01,92.62,99.44,94.81,32.52,39.5,32.45,-6.95,-66.74,4.5,1.67,7.09,-0.25,3.19,-0.58,4.01,2.69
2024-01-02,94.28,98.88,93.26,32.45,34.74,32.83,-5.28,-66.74,1.79,5.47,8.46,-0.85,2.13,-2.18,1.6,3.13
2024-01-03,89.85,98.09,92.16,32.82,53.11,35.31,-9.73,-66.74,-4.69,1.78,-0.1,-1.36,-0.05,-2.79,-0.96,0.134
2024-01-04,92.65,97.75,91.65,32.76,56.28,36.9,-6.92,-66.74,3.11,4.8,2.69,-1.7,-0.65,-3.34,-1.7,1.038
2024-01-05,92.61,97.93,91.73,32.76,56.56,35.59,-6.96,-66.74,-0.04,4.49,5.33,-1.52,-0.47,-3.25,-1.96,1.921
2024-01-06,92.25,97.93,91.73,32.76,46.98,35.62,-7.32,-66.74,-0.39,-0.4,4.14,-1.52,-0.47,-3.25,-1.96,1.538
2024-01-07,92.15,97.93,91.73,32.76,44.16,34.67,-7.42,-66.74,-0.1,-2.26,6.23,-0.96,-0.47,-1.64,-1.96,2.261
2024-01-08,98.5,99.31,93.75,33.17,49.81,40.55,-1.04,-66.74,6.89,9.62,10.2,1.25,0.48,1.72,-0.41,3.071
2024-01-09,96.76,99.16,93.84,33.17,54.16,41.06,-2.79,-66.74,-1.77,4.44,9.15,1.45,-0.25,2.39,-0.97,2.758
2024-01-10,97.78,99.73,94.55,33.17,53.49,39.84,-1.77,-66.74,1.06,5.58,6.82,1.84,1.81,3.07,1.3,2.176
2024-01-11,97.24,99.66,94.55,33.17,53.8,39.96,-2.31,-66.74,-0.56,5.41,5.7,1.77,0.71,3.07,0.04,1.854
2024-01-12,89.86,99.73,94.57,34.0,82.76,48.38,-9.72,-66.74,-7.58,-2.48,-2.6,1.84,0.61,3.09,-0.13,-0.422
2024-01-13,89.84,99.73,94.57,33.92,54.0,48.35,-9.74,-66.74,-0.03,-8.79,-2.05,0.43,0.61,0.87,-0.13,-0.283
2024-01-14,87.65,99.73,94.57,33.98,54.21,48.75,-11.94,-66.74,-2.44,-9.41,-2.84,0.57,0.61,0.77,-0.13,-0.474
2024-01-15,89.15,99.73,94.57,33.9,56.61,48.89,-10.44,-66.74,1.71,-8.83,-2.52,0.01,0.61,0.02,-0.13,-0.393
2024-01-16,90.5,99.36,94.39,33.92,61.15,48.35,-9.08,-66.74,1.51,-6.93,1.49,-0.3,-0.18,-0.17,-0.86,0.599
2024-01-17,89.63,98.8,93.83,33.94,27.6,47.89,-9.95,-66.74,-0.96,-0.26,-1.61,-0.93,-0.89,-0.78,-1.61,-0.178
2024-01-18,86.53,99.67,95.09,34.05,36.76,48.96,-13.07,-66.74,-3.46,-3.69,-3.2,-0.06,-0.05,0.55,-0.26,-0.563
2024-01-19,87.27,100.9,96.7,34.04,34.47,48.89,-12.32,-66.74,0.86,-0.43,-1.14,1.17,1.47,2.26,2.0,-0.048
2024-01-20,87.37,100.9,96.7,34.04,30.96,48.89,-12.22,-66.74,0.11,-1.99,-1.17,1.17,1.47,2.26,2.0,-0.053
2024-01-21,87.12,100.9,96.7,34.04,26.29,48.89,-12.47,-66.74,-0.29,-3.73,-1.7,1.55,1.47,2.45,2.0,-0.187
2024-01-22,82.85,101.12,97.02,34.41,39.78,48.75,-16.77,-66.74,-4.91,-7.57,-10.55,2.35,1.69,3.4,2.32,-2.503
2024-01-23,83.56,101.42,97.43,34.41,38.39,48.31,-16.05,-66.74,0.86,-3.43,-11.37,1.75,2.57,2.46,4.47,-2.758
2024-01-24,84.04,101.5,97.78,34.39,37.72,45.98,-15.57,-66.74,0.58,-3.7,-6.47,0.59,3.48,1.12,6.1,-1.521
2024-01-25,83.74,102.03,97.96,34.32,37.2,44.3,-15.87,-66.74,-0.36,-4.16,-9.61,1.12,4.38,1.3,6.89,-2.518
2024-01-26,87.69,101.97,97.62,34.62,54.62,47.77,-11.9,-66.74,4.72,0.65,-5.31,1.06,4.12,0.94,6.41,-1.14
2024-01-27,88.33,101.97,97.62,34.62,31.21,47.88,-11.26,-66.74,0.73,6.61,-4.25,0.84,4.12,0.62,6.41,-0.858
2024-01-28,88.15,101.97,97.62,34.59,33.01,47.88,-11.44,-66.74,-0.2,5.5,-4.34,0.54,4.12,0.19,6.41,-0.882
2024-01-29,90.78,102.74,98.71,34.7,35.0,42.19,-8.8,-66.74,2.98,8.01,-7.84,1.22,3.45,0.94,5.28,-2.112
2024-01-30,90.07,102.68,97.96,34.69,36.54,41.91,-9.51,-66.74,-0.78,7.56,-6.91,0.63,3.54,-0.0,4.39,-1.842
2024-01-31,89.3,101.02,95.78,34.53,25.21,41.65,-10.29,-66.74,-0.86,1.83,-8.68,-0.93,1.3,-1.89,1.3,-2.406
2024-02-01,90.33,102.29,97.02,34.54,25.78,41.99,-9.25,-66.74,1.16,2.27,-7.1,0.31,2.63,-0.61,2.61,-1.897
2024-02-02,90.56,103.38,98.71,34.54,25.24,32.64,-9.02,-66.74,0.26,2.74,0.78,1.38,3.65,1.12,4.38,0.44
2024-02-03,90.16,103.38,98.71,34.54,13.42,32.69,-9.42,-66.74,-0.45,-0.68,0.35,0.62,3.65,0.01,4.38,0.284
2024-02-04,89.3,103.38,98.71,34.29,14.0,31.66,-10.29,-66.74,-0.95,-0.86,1.88,0.68,3.65,0.77,4.38,0.859
2024-02-05,89.46,103.05,98.51,34.26,12.64,31.12,-10.13,-66.74,0.18,0.18,0.35,2.01,3.32,2.86,4.17,0.282
